2004,1,3,13,24.03,24.953,25.03,24.03,24.953,24.03,22703,22678,22703,0.92265,219.61,218.11,183.71,5070.9,5070.9,5070.9,192.81,192.03,202.91,8809.2,8809.2,8877.3,251.2,249.45,245.95,1597.7,1572.7,1572.7,286.66,285.56,274.88,1431.9,1431.9,1431.9
2004,1,3,14,23.74,24.663,24.74,23.74,24.663,23.74,22592,22517,22592,0.92265,227.85,226.18,193.9,5069.5,5069.5,5069.5,186.08,184.96,201.76,8832.1,8832.1,8987.1,264.97,263.06,264.33,1553.2,1528.2,1528.2,294.86,293.53,288.72,1481.9,1431.9,1431.9
2004,1,3,15,23.02,23.923,24.02,23.02,23.923,23.02,21798,21798,21798,0.37191,264.31,257.75,246.81,5002.5,5002.5,5002.5,222.27,215.29,228.17,8425.3,8425.3,8442.8,278.37,271.23,285.94,1407.7,1407.7,1597.7,317.18,310.57,320.1,1481.9,1481.9,1431.9
2004,1,3,16,24.03,24.953,25.03,24.03,24.953,24.03,21073,21056,21073,0.92265,251.17,242.97,223.95,3959.8,3959.8,3959.8,246.82,239.41,272.78,8582.1,8582.1,8629.6,321.49,313.08,346.39,1553.2,1535.7,1535.7,349.91,342.11,369.02,1431.9,1431.9,1431.9
2004,1,3,17,23.74,24.663,24.74,23.74,24.663,23.74,21065,21001,21065,0.92265,265.25,257.46,238.35,3962.4,3962.4,3962.4,246.43,239.23,268.81,8574.2,8574.2,8639.2,317.69,309.6,338.87,1597.7,1572.7,1572.7,353.38,345.95,368.42,1481.9,1443.1,1443.1
2004,1,3,18,27.99,28.473,28.99,27.99,28.52,27.99,22086,22080,22086,0.92265,155.52,159.75,146.72,4514.3,4514.3,4614.3,342.42,317.08,391.54,9155.6,9155.6,9155.6,405.15,383.39,452.6,1597.7,1597.7,1597.7,412.9,394.12,456.08,1431.9,1431.9,1431.9
2004,1,3,19,30.61,31.533,31.61,30.61,31.533,30.61,25112,25102,25112,0.92265,111.31,116.34,115.75,6831,6831,7524,311.96,313.33,296.81,9229.1,9229.1,9229.1,357.25,364.72,351.62,1597.7,1597.7,1597.7,355.83,363.39,349.35,1431.9,1431.9,1431.9
2004,1,3,20,30.61,31.533,31.61,30.61,31.533,30.61,26229,26229,26229,0.92265,111.63,124.75,123.96,7153.5,7153.5,7846.5,316.35,325.84,308.98,9567.8,9567.8,9567.8,362.16,377.79,363.86,1596.7,1596.7,1596.7,360.28,375.93,361.4,1431.9,1431.9,1431.9
2004,1,3,21,30.61,31.533,31.61,30.61,31.533,30.61,26405,26405,26405,0.92265,91.549,98.987,97.314,7290.1,7290.1,7983.1,285.74,289.54,272.37,9603.4,9603.4,9603.4,331.56,341.51,327.26,1596.7,1596.7,1596.7,329.67,339.64,324.79,1431.9,1431.9,1431.9
2004,1,3,22,30.43,31.353,31.43,30.43,31.353,30.43,26252,26252,26252,0.92265,91.147,98.715,96.512,7128.9,7128.9,7647.9,288.89,292.9,279.02,9610,9610,9610,333.15,343.38,332.27,1596.7,1596.7,1596.7,331.39,341.64,329.9,1431.9,1431.9,1431.9
2004,1,3,23,24.03,24.953,25.03,24.03,24.953,24.03,24582,24557,24582,0.92265,183.51,176.06,151.69,6104.4,6104.4,6104.4,149.1,142.37,163.91,9183.6,9183.6,9293.8,244,236.75,238.22,1597.6,1572.6,1572.7,250.12,243.08,242.69,1431.9,1431.9,1431.9
2004,1,3,24,27.99,28.913,28.99,27.99,28.913,27.99,24876,24876,24876,0.92265,92.685,95.117,87.482,6279,6279,6379,255.52,256.58,285.84,9281.1,9281.1,9281.1,289.62,294.5,320.28,1597.7,1597.7,1597.7,291.11,296.13,320.27,1431.9,1431.9,1431.9
2004,1,4,1,28,28.923,29,28,28.923,28,23055,23055,23055,0.92265,100.5,106.8,87.861,4110.4,4110.4,4210.4,279.06,284.68,318.21,9805.9,9805.9,9805.9,337.22,345.77,371.03,1456.1,1456.1,1456.2,342.6,351.46,373.91,1308,1308,1308
2004,1,4,2,23.52,24.429,24.52,23.52,24.429,23.52,20778,20778,20778,0.37191,188.17,188.28,166.14,3317.3,3317.3,3317.3,154.17,153.56,183.11,9005.2,9005.2,9135.2,226.71,225.72,247.32,1306.3,1306.3,1356.4,247.91,247.32,264.3,1236.2,1236.2,1236.2
2004,1,4,3,19.17,20.298,20.17,19.17,20.298,19.17,18672,18671,18672,1.1276,330.07,293.97,272.55,2790.3,2790.3,2790.3,163.38,130.63,133.26,7953.9,7953.9,7953.9,309.6,273.7,255.29,1092.9,1092.9,1168,311,276.37,264.15,1161.3,1161.3,1161.3
2004,1,4,4,17.93,18.811,18.93,17.93,18.811,17.93,17067,17067,17067,0.87087,411.68,373.46,352.04,2724.1,2724.1,2724.1,250.85,211.31,199.87,7115.5,7179.5,7482.5,389.04,351.46,326.87,982.2,982.2,1032.3,387.34,348.69,335.26,1103.5,1083.5,1107.5
2004,1,4,5,17.52,18.469,18.52,17.52,18.469,17.52,16051,16051,16051,0.93876,464.97,422.11,410.05,2569.2,2569.2,2569.2,298.59,254.41,247.71,6599.9,6624.8,7520,446.67,404.27,390.77,982.3,982.3,1032.4,444.78,401.99,398.97,1073.5,1063.5,1077.5
2004,1,4,6,16.95,16.905,17.95,16.95,17,16.95,15747,15630,15747,0.93365,483.66,471.77,438.3,2570.1,2570.1,2570.1,322.2,329.1,271.06,6688.1,6614.8,7235.6,467.2,459.94,419.13,982.2,982.1,982.3,465.06,448.94,426.77,1033.5,983.4,1033.5
2004,1,4,7,16.69,16.736,17.69,16.69,16.8,16.69,15640,15594,15640,0.9555,481.16,463.91,441.38,2569.6,2569.6,2569.6,323.75,325.72,273.92,6900.2,6890.9,6784.3,465.72,452.8,422.67,962.3,962.2,962.4,462.95,442.36,429.38,1014.8,983.4,1020.2
2004,1,4,8,15.07,15.636,16.07,15.07,15.636,15.07,15579,15358,15579,0.92618,495.11,467.38,492.25,2569,2569,2569,380.09,362.95,348.21,7021.9,6942.3,6955.5,486.47,460.56,479.44,962.3,962.2,962.4,479.77,451.76,478.95,961.7,938.3,968.4
